cep;cep_api;logradouro;complemento;bairro;localidade;uf;ibge;gia;ddd;siafi
01132000,01132-000,Rua Visconde de Taunay,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01132010,01132-010,Rua Neves de Carvalho,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01133010,01133-010,Rua Baronesa de Porto Carreiro,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01133020,01133-020,Avenida Doutor Abraão Ribeiro,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01133030,01133-030,Rua Laviero Abondanza,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01133050,01133-050,Rua Doutor Francisco Hartung,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01133090,01133-090,Praça José da Costa Boucinhas,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01134000,01134-000,Avenida Rudge,lado par,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01134010,01134-010,Rua Salesópolis,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01134020,01134-020,Rua Guaripocaba,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01134060,01134-060,Rua Vila do Conde,,Bom Retiro,São Paulo,SP,3550308,1004,11,7107
01135000,01135-000,Rua Anhangüera,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01135010,01135-010,Rua Boracéa,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01135020,01135-020,Rua Cônego Vicente Miguel Marino,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01135060,01135-060,Via de Pedestre Provença,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01136000,01136-000,Rua do Bosque,até 1159/1160,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01136030,01136-030,Rua Gaspar Ricardo Júnior,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01137000,01137-000,Rua Cruzeiro,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01137010,01137-010,Rua Norma Pieruccini Giannotti,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01137020,01137-020,Rua Doutor Ribeiro de Almeida,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01137040,01137-040,Rua Padre Luís Alves de Siqueira,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01138000,01138-000,Rua James Holland,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01138010,01138-010,Rua dos Americanos,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01138020,01138-020,Rua Solimões,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01138040,01138-040,Rua Leonardo Jones Júnior,,Barra Funda,São Paulo,SP,3550308,1004,11,7107
01139001,01139-001,Avenida Marquês de São Vicente,até 799 - lado ímpar,Várzea da Barra Funda,São Paulo,SP,3550308,1004,11,7107
01139020,01139-020,Rua Inhaúma,,Várzea da Barra Funda,São Paulo,SP,3550308,1004,11,7107
01140000,01140-000,Avenida Thomás Edison,até 507/508,Barra Funda,São Paulo,SP,3550308,1004,11,7107
